contract_number,purchase_date,expiration_date,total_cost,customer_id
2006,2023-04-09,2024-04-08,874.22,452
2007,2023-12-15,2024-01-14,2100.64,31
2008,2023-07-23,2024-07-22,2146.34,387
2009,2023-03-11,2023-04-10,553.62,290
2010,2021-10-22,2021-11-21,228.16,273
2011,2023-10-15,2024-01-13,2304.53,158
2012,2022-05-12,2022-06-11,1649.99,214
2013,2022-08-22,2022-09-21,1219.6,264
2014,2020-12-09,2021-01-08,526.52,364
2015,2022-08-02,2022-10-31,593.47,48
2016,2020-10-20,2021-01-18,1835.31,462
2017,2020-11-21,2020-12-21,2159.57,288
2018,2021-10-06,2022-10-06,2520.26,443
2019,2020-09-01,2021-09-01,648.35,350
2020,2023-06-12,2023-09-10,1026.67,297
2021,2022-09-13,2022-10-13,830.96,461
2022,2021-09-18,2021-12-17,2218.92,403
2023,2023-12-10,2024-03-09,367.98,155
2024,2022-11-14,2023-02-12,2176.26,185
2025,2021-11-15,2022-11-15,779.61,85
2026,2021-06-28,2021-07-28,1441.82,250
2027,2021-11-02,2022-11-02,1484.99,51
2028,2022-08-31,2023-08-31,2237.25,290
2029,2021-02-15,2022-02-15,2917.3,94
2030,2020-09-29,2021-09-29,706.95,98
2031,2020-05-05,2020-08-03,2655.16,147
2032,2020-04-23,2020-05-23,1405.27,26
2033,2020-09-20,2020-12-19,1683.46,370
2034,2021-03-23,2021-04-22,2590.72,240
2035,2022-03-18,2022-04-17,920.94,252
2036,2021-12-21,2022-01-20,2981.09,105
2037,2020-06-09,2021-06-09,636.61,134
2038,2020-12-29,2021-01-28,100.87,350
2039,2021-05-10,2021-08-08,1087.48,160
2040,2023-07-03,2023-10-01,199.72,266
2041,2023-09-20,2023-10-20,473.57,128
2042,2020-10-22,2021-01-20,1822.37,86
2043,2021-10-10,2021-11-09,631.1,1
2044,2023-07-10,2023-10-08,477.45,239
2045,2021-08-07,2021-11-05,2792.82,262
2046,2021-01-28,2021-04-28,1260.99,475
2047,2021-03-28,2022-03-28,1469.48,484
2048,2021-02-03,2021-05-04,2759.64,36
2049,2021-02-16,2021-03-18,1443.13,289
2050,2021-03-13,2021-04-12,368.5,407
2051,2020-04-21,2020-07-20,124.49,420
2052,2022-07-15,2023-07-15,987.55,368
2053,2023-12-06,2024-03-05,1383.42,207
2054,2021-10-23,2022-10-23,383.44,198
2055,2020-09-20,2020-12-19,913.48,312
2056,2021-02-10,2021-05-11,2932.31,144
2057,2023-09-12,2023-12-11,444.34,130
2058,2021-06-24,2021-07-24,1590.52,293
2059,2023-02-12,2023-03-14,2363.32,405
2060,2023-03-06,2023-04-05,1115.22,397
2061,2023-10-14,2023-11-13,2801.65,192
2062,2023-04-01,2023-05-01,1404.99,85
2063,2020-08-05,2021-08-05,1019.05,120
2064,2021-04-30,2021-07-29,689.5,2
2065,2023-08-04,2024-08-03,574.3,355
2066,2020-03-08,2021-03-08,355.14,99
2067,2023-10-01,2024-09-30,1108.61,468
2068,2023-12-08,2024-01-07,1666.58,123
2069,2021-03-20,2022-03-20,1165.66,274
2070,2022-02-23,2022-03-25,1751.78,255
2071,2021-11-01,2021-12-01,845.94,460
2072,2020-09-03,2020-12-02,1199.05,509
2073,2020-05-21,2020-06-20,127.63,135
2074,2020-11-25,2021-11-25,1528.89,187
2075,2020-06-17,2021-06-17,1034.78,334
2076,2022-12-12,2023-03-12,2146.25,325
2077,2023-01-08,2023-02-07,104.25,296
2078,2021-11-23,2021-12-23,739.42,382
2079,2020-03-09,2021-03-09,1110.51,136
2080,2023-01-30,2023-03-01,128.45,65
2081,2022-09-10,2023-09-10,587.29,347
2082,2020-12-18,2021-01-17,2897.26,147
2083,2023-10-12,2024-01-10,1997.39,172
2084,2023-01-16,2023-04-16,2305.02,71
2085,2023-12-01,2023-12-31,1250.66,69
2086,2023-03-08,2023-04-07,1376.24,454
2087,2023-07-27,2023-10-25,405.52,25
2088,2021-07-01,2021-09-29,816.86,278
2089,2022-03-17,2023-03-17,2664.44,215
2090,2023-05-11,2024-05-10,2030.06,419
2091,2021-04-16,2021-07-15,2673.83,148
2092,2020-04-15,2021-04-15,1977.48,364
2093,2021-10-27,2021-11-26,2902.97,358
2094,2020-05-05,2020-06-04,1233.65,373
2095,2021-09-05,2021-10-05,2329.78,70
2096,2021-07-25,2022-07-25,1658.91,339
2097,2020-10-15,2021-01-13,2549.78,462
2098,2023-06-05,2024-06-04,650.89,100
2099,2020-09-11,2020-12-10,421.18,177
2100,2022-03-13,2023-03-13,636.15,139
2101,2023-09-12,2024-09-11,1952.9,151
2102,2020-10-18,2021-01-16,2891.14,391
2103,2021-12-14,2022-12-14,2629.73,497
2104,2021-11-27,2022-11-27,277.71,448
2105,2021-02-25,2021-03-27,2761.18,482
2106,2021-03-09,2021-04-08,2687.98,152
2107,2023-03-06,2023-06-04,2533.84,185
2108,2021-11-17,2022-02-15,1581.64,216
2109,2021-10-02,2021-11-01,2576.98,222
2110,2020-03-21,2021-03-21,1795.8,262
2111,2022-06-09,2022-07-09,1150.63,23
2112,2023-12-30,2024-01-29,507.39,504
2113,2020-08-09,2020-09-08,2985.69,439
2114,2020-06-16,2020-07-16,490.55,152
2115,2020-03-08,2020-06-06,2077.25,7
2116,2023-12-25,2024-03-24,921.42,263
2117,2023-03-12,2023-04-11,355.43,109
2118,2021-02-08,2021-03-10,2022.88,96
2119,2022-09-12,2022-10-12,1739.39,351
2120,2021-10-23,2022-01-21,645.9,462
2121,2020-04-12,2020-07-11,2618.27,245
2122,2023-01-31,2023-05-01,2357.02,421
2123,2020-03-25,2020-04-24,252.17,76
2124,2020-01-14,2020-02-13,309.53,111
2125,2023-05-25,2023-06-24,2851.83,182
2126,2023-01-25,2024-01-25,2300.67,337
2127,2020-04-24,2021-04-24,1025.75,142
2128,2021-07-17,2021-10-15,153.56,332
2129,2022-03-18,2022-06-16,1798.41,259
2130,2021-08-19,2021-09-18,1886.58,123
2131,2021-03-29,2022-03-29,1914.34,484
2132,2021-05-04,2022-05-04,1947.27,449
2133,2020-04-09,2020-05-09,1635.19,384
2134,2021-06-20,2021-07-20,882.02,308
2135,2021-11-13,2022-11-13,2372.52,402
2136,2023-08-17,2024-08-16,1299.6,250
2137,2021-10-02,2021-11-01,2277.11,192
2138,2020-01-16,2020-04-15,851.01,244
2139,2022-01-20,2022-02-19,1778.81,224
2140,2022-11-04,2023-11-04,2482.25,451
2141,2022-12-28,2023-12-28,2720.72,99
2142,2021-08-19,2022-08-19,1472.61,409
2143,2023-09-26,2024-09-25,2470.22,482
2144,2021-06-23,2022-06-23,2392.83,99
2145,2021-01-20,2022-01-20,2424.66,113
2146,2023-07-31,2023-10-29,325.96,33
2147,2023-12-28,2024-12-27,1205.1,245
2148,2022-03-14,2022-04-13,2999.88,162
2149,2021-12-15,2022-03-15,2240.78,175
2150,2022-04-17,2022-05-17,2674.04,354
2151,2023-10-29,2024-10-28,1194.32,457
2152,2022-11-13,2023-11-13,1993.2,484
2153,2020-09-27,2020-10-27,313.46,361
2154,2021-12-03,2022-12-03,866.25,379
2155,2022-06-12,2023-06-12,1776.1,47
2156,2020-09-29,2020-12-28,1577.48,80
2157,2020-04-09,2020-07-08,1626.18,51
2158,2021-03-18,2021-06-16,2189.03,8
2159,2020-09-13,2020-10-13,1868.49,127
2160,2020-09-02,2021-09-02,1325.57,301
2161,2020-09-16,2020-12-15,1822.63,137
2162,2023-07-19,2023-08-18,1140.58,354
2163,2023-09-09,2023-10-09,2834.51,142
2164,2022-03-13,2022-04-12,229.02,417
2165,2020-03-24,2021-03-24,330.43,374
2166,2022-06-20,2023-06-20,2898.57,105
2167,2022-09-12,2022-10-12,185.8,303
2168,2023-11-08,2024-02-06,2330.54,201
2169,2022-02-17,2022-05-18,2702.24,155
2170,2022-01-06,2022-04-06,2230.32,29
2171,2023-05-19,2023-08-17,1230.11,97
2172,2023-01-26,2024-01-26,2264.43,96
2173,2023-10-11,2024-10-10,389.88,38
2174,2023-08-09,2024-08-08,2809.02,299
2175,2021-07-30,2021-08-29,1721.06,143
2176,2023-01-24,2024-01-24,872.11,268
2177,2021-12-08,2022-01-07,406.28,248
2178,2022-10-05,2022-11-04,2533.53,474
2179,2020-07-05,2020-10-03,2538.92,501
2180,2022-05-07,2023-05-07,2741.75,331
2181,2023-08-09,2024-08-08,2365.52,181
2182,2020-12-30,2021-01-29,558.32,476
2183,2021-05-30,2022-05-30,1131.25,377
2184,2022-01-15,2022-02-14,1882.02,493
2185,2020-04-05,2020-07-04,808.96,26
2186,2023-07-03,2024-07-02,178.03,247
2187,2020-10-07,2021-01-05,1621.01,291
2188,2022-10-23,2022-11-22,945.22,175
2189,2020-08-31,2020-09-30,1370.83,92
2190,2023-01-24,2023-02-23,768.58,258
2191,2023-05-13,2024-05-12,496.24,257
2192,2020-06-28,2021-06-28,1576.72,250
2193,2021-01-29,2021-04-29,2644.13,113
2194,2023-01-10,2023-02-09,615.8,189
2195,2023-06-23,2024-06-22,1578.31,126
2196,2020-03-10,2020-06-08,857.16,83
2197,2020-11-07,2021-11-07,2395.74,27
2198,2022-06-01,2022-08-30,1952.47,110
2199,2020-04-02,2020-05-02,1510.27,413
2200,2020-02-11,2021-02-10,245.28,25
2201,2023-07-27,2024-07-26,218.89,498
2202,2023-04-13,2024-04-12,2261.74,69
2203,2021-11-06,2022-02-04,2427.58,307
2204,2021-07-25,2021-08-24,2221.65,483
2205,2023-03-18,2023-06-16,1475.25,393
2206,2020-06-24,2020-07-24,912.63,3
2207,2020-03-27,2020-06-25,2636.41,302
2208,2021-12-11,2022-12-11,2874.41,409
2209,2020-03-13,2020-04-12,1602.11,107
2210,2020-09-02,2021-09-02,127.4,441
2211,2021-06-08,2021-07-08,2179.96,436
2212,2021-08-23,2021-11-21,2900.74,357
2213,2020-12-25,2021-12-25,666.24,80
2214,2023-10-15,2024-01-13,2464.56,165
2215,2023-06-16,2024-06-15,2665.11,105
2216,2022-08-01,2022-10-30,234.93,209
2217,2020-01-23,2020-04-22,258.01,132
2218,2022-01-31,2022-03-02,2914.11,352
2219,2020-03-16,2021-03-16,1317.33,225
2220,2020-02-10,2020-05-10,2021.11,447
2221,2021-04-02,2021-07-01,723.42,315
2222,2022-08-27,2023-08-27,901.55,394
2223,2021-08-13,2021-11-11,654.11,40
2224,2021-05-16,2021-06-15,312.97,136
2225,2021-01-07,2021-02-06,1284.38,498
2226,2023-05-14,2023-08-12,1682.75,196
2227,2021-11-25,2022-11-25,716.93,180
2228,2020-04-06,2021-04-06,2913.66,474
2229,2020-08-04,2020-09-03,939.57,254
2230,2023-08-14,2023-09-13,2652.18,106
2231,2021-10-26,2022-01-24,1189.87,285
2232,2021-11-14,2022-11-14,1186.25,465
2233,2022-11-22,2023-02-20,2993.18,254
2234,2022-04-19,2023-04-19,2371.64,444
2235,2023-09-10,2024-09-09,265.27,433
2236,2020-06-02,2020-07-02,2575.81,231
2237,2022-11-02,2023-11-02,753.53,390
2238,2022-11-14,2022-12-14,431.75,224
2239,2021-09-21,2021-12-20,362.11,390
2240,2021-12-20,2022-03-20,1194.14,139
2241,2022-06-24,2022-07-24,362.32,348
2242,2020-02-01,2020-03-02,1156.48,155
2243,2023-07-17,2023-10-15,2996.65,206
2244,2023-10-15,2024-10-14,167.79,475
2245,2023-03-03,2024-03-02,783.71,201
2246,2023-03-10,2023-04-09,1420.39,462
2247,2023-05-09,2024-05-08,451.18,397
2248,2022-10-09,2023-01-07,1050.6,256
2249,2021-12-11,2022-01-10,307.44,468
2250,2023-06-11,2023-07-11,250.63,42
2251,2023-01-18,2023-02-17,783.87,246
2252,2023-03-30,2023-04-29,2260.36,144
2253,2021-05-05,2021-08-03,1164.53,229
2254,2022-08-16,2023-08-16,2628.02,296
2255,2021-06-29,2022-06-29,1025.51,461
2256,2022-07-15,2022-10-13,2173.83,67
2257,2022-04-18,2022-07-17,2833.47,84
2258,2021-08-03,2021-11-01,178.13,171
2259,2020-10-18,2020-11-17,928.07,307
2260,2023-02-20,2023-03-22,2407.63,143
2261,2023-02-01,2024-02-01,426.03,19
2262,2020-03-13,2020-04-12,656.66,471
2263,2022-11-23,2023-02-21,1305.5,359
2264,2023-05-05,2024-05-04,2405.48,136
2265,2020-07-18,2020-08-17,2221.04,506
2266,2022-06-05,2022-09-03,548.27,114
2267,2023-08-08,2024-08-07,142.32,349
2268,2023-04-03,2023-05-03,1574.84,69
2269,2021-09-22,2022-09-22,317.02,260
2270,2022-10-06,2022-11-05,2662.64,297
2271,2021-05-06,2021-06-05,504.98,461
2272,2020-08-07,2020-09-06,865.04,152
2273,2020-01-17,2021-01-16,108.26,355
2274,2020-05-25,2020-08-23,2425.49,479
2275,2020-03-28,2020-06-26,418.03,105
2276,2020-12-08,2021-03-08,2137.28,67
2277,2020-04-10,2020-05-10,847.88,14
2278,2020-07-05,2021-07-05,2137.82,218
2279,2020-06-11,2020-07-11,2893.23,358
2280,2023-10-28,2024-10-27,1593.59,439
2281,2022-05-15,2023-05-15,2958.73,401
2282,2022-10-09,2023-10-09,1457.09,239
2283,2020-09-27,2020-10-27,2778.87,33
2284,2022-11-23,2023-02-21,1181.35,208
2285,2021-06-09,2021-09-07,848.76,49
2286,2023-02-23,2023-05-24,2913.78,96
2287,2020-01-10,2020-02-09,1280.4,81
2288,2020-01-20,2020-02-19,529.06,17
2289,2021-12-16,2022-12-16,1555.58,393
2290,2021-08-03,2022-08-03,1915.5,462
2291,2022-07-21,2022-08-20,2257.11,53
2292,2023-11-14,2024-02-12,2957.49,248
2293,2020-10-29,2021-01-27,2011.72,176
2294,2023-03-31,2023-06-29,2650.99,260
2295,2023-12-16,2024-01-15,1496.33,56
2296,2023-01-25,2023-04-25,1734.63,111
2297,2023-02-07,2024-02-07,1937.1,426
2298,2021-07-21,2021-10-19,351.49,69
2299,2021-06-19,2022-06-19,1247.51,264
2300,2022-05-27,2023-05-27,232.81,15
2301,2022-06-22,2022-07-22,1472.29,179
2302,2023-08-19,2023-11-17,2125.32,504
2303,2021-06-10,2022-06-10,1355.53,254
2304,2020-02-23,2020-03-24,1284.56,131
2305,2020-06-28,2020-07-28,2528.56,302
2306,2021-10-20,2022-01-18,2477.76,70
2307,2021-11-18,2021-12-18,2913.96,427
2308,2023-04-10,2023-05-10,2343.83,423
2309,2020-07-15,2020-10-13,995.37,58
2310,2021-03-09,2021-04-08,2396.09,11
2311,2022-01-08,2023-01-08,1022.03,440
2312,2022-10-02,2022-11-01,290.16,324
2313,2020-04-02,2020-07-01,1089.07,200
2314,2022-05-25,2022-06-24,1868.77,127
2315,2023-03-25,2024-03-24,2488.7,331
2316,2020-01-13,2020-04-12,619.5,433
2317,2021-09-17,2022-09-17,1299.3,437
2318,2022-08-01,2022-10-30,390.15,60
2319,2022-04-13,2023-04-13,2497.13,309
2320,2023-09-21,2023-12-20,277.29,489
2321,2021-04-28,2021-07-27,2463.0,280
2322,2023-08-27,2024-08-26,2467.72,320
2323,2020-10-27,2020-11-26,2056.4,267
2324,2023-03-17,2024-03-16,2613.39,405
2325,2021-06-06,2021-09-04,138.2,176
2326,2023-07-18,2024-07-17,2074.63,90
2327,2021-08-30,2022-08-30,147.93,159
2328,2022-11-06,2023-11-06,955.63,484
2329,2021-07-15,2022-07-15,451.46,362
2330,2021-12-12,2022-03-12,501.06,88
2331,2020-09-17,2020-12-16,2548.31,44
2332,2023-01-11,2023-04-11,2762.43,408
2333,2021-12-13,2022-03-13,2303.05,337
2334,2021-08-01,2021-10-30,319.02,89
2335,2022-03-12,2023-03-12,1654.74,314
2336,2020-06-10,2020-07-10,763.17,95
2337,2022-10-09,2023-10-09,612.72,507
2338,2023-02-17,2023-03-19,652.15,436
2339,2020-12-20,2021-03-20,2067.23,392
2340,2021-12-24,2022-01-23,613.72,331
2341,2021-06-20,2021-09-18,2815.09,292
2342,2021-02-08,2021-03-10,2715.02,486
2343,2020-11-17,2020-12-17,1957.27,90
2344,2021-11-18,2021-12-18,163.44,438
2345,2021-10-19,2022-10-19,1438.56,92
2346,2020-09-13,2021-09-13,2523.5,151
2347,2022-03-10,2022-04-09,2151.89,453
2348,2020-10-28,2021-10-28,516.66,286
2349,2020-01-22,2020-04-21,2633.11,407
2350,2022-01-23,2022-04-23,2877.15,267
2351,2020-01-22,2020-04-21,1185.71,479
2352,2022-01-19,2022-02-18,1993.67,253
2353,2020-11-18,2021-02-16,1910.1,275
2354,2020-08-06,2020-09-05,901.88,251
2355,2022-07-19,2023-07-19,1301.67,352
2356,2023-09-13,2023-12-12,1178.72,390
2357,2022-03-27,2022-04-26,2966.01,127
2358,2022-06-17,2023-06-17,1471.02,406
2359,2020-11-18,2020-12-18,468.1,380
2360,2023-03-15,2023-04-14,1680.14,106
2361,2022-12-22,2023-12-22,619.83,373
2362,2020-02-25,2021-02-24,488.11,229
2363,2021-06-17,2022-06-17,1892.6,428
2364,2023-08-16,2023-09-15,2884.8,13
2365,2022-08-21,2022-11-19,2708.14,17
2366,2020-01-30,2020-02-29,2250.61,287
2367,2022-01-18,2022-04-18,1224.08,88
2368,2020-06-05,2020-07-05,1770.81,286
2369,2023-02-22,2023-05-23,2005.66,403
2370,2022-01-26,2022-04-26,1092.88,390
2371,2021-07-11,2022-07-11,1427.21,283
2372,2022-03-13,2022-04-12,1125.54,450
2373,2021-07-28,2022-07-28,1373.91,156
2374,2020-02-07,2021-02-06,2996.92,209
2375,2020-09-12,2020-12-11,1227.56,219
2376,2020-05-01,2021-05-01,166.06,474
2377,2020-09-18,2021-09-18,2531.57,384
2378,2020-09-27,2020-12-26,1147.32,169
2379,2020-04-21,2020-07-20,773.54,54
2380,2022-03-09,2023-03-09,1725.73,426
2381,2020-07-28,2020-08-27,742.24,214
2382,2023-09-12,2024-09-11,2845.11,117
2383,2023-08-08,2024-08-07,874.3,311
2384,2023-05-19,2023-08-17,496.89,234
2385,2023-12-26,2024-01-25,642.44,18
2386,2023-07-20,2023-10-18,2688.26,175
2387,2023-05-12,2023-08-10,1123.09,171
2388,2021-06-17,2021-07-17,1357.82,334
2389,2023-03-23,2023-06-21,1316.0,99
2390,2020-06-04,2020-09-02,2084.46,41
2391,2022-11-29,2023-11-29,1940.93,259
2392,2023-09-19,2023-12-18,1477.0,352
2393,2023-10-07,2024-01-05,148.69,232
2394,2022-09-13,2022-10-13,1242.0,125
2395,2021-10-15,2021-11-14,983.14,476
2396,2022-11-03,2022-12-03,1041.84,474
2397,2020-03-30,2020-04-29,1362.78,101
2398,2022-06-09,2023-06-09,365.26,293
2399,2022-12-28,2023-12-28,1657.48,482
2400,2021-06-13,2021-07-13,2978.03,472
2401,2021-09-25,2022-09-25,2772.49,401
2402,2021-11-10,2021-12-10,1537.05,416
2403,2022-10-04,2023-10-04,2051.34,448
2404,2023-08-09,2023-09-08,1924.1,193
2405,2021-10-02,2022-10-02,1412.91,45
2406,2022-12-12,2023-12-12,2456.95,510
2407,2020-05-17,2020-06-16,1919.18,92
2408,2020-02-16,2021-02-15,1529.37,402
2409,2023-05-01,2023-07-30,1286.42,161
2410,2020-05-30,2020-06-29,531.01,103
2411,2023-09-27,2023-12-26,1061.66,454
2412,2021-10-31,2021-11-30,735.44,309
2413,2023-07-25,2023-08-24,281.3,457
2414,2022-04-19,2023-04-19,1204.19,104
2415,2020-06-30,2021-06-30,2457.96,472
2416,2021-08-11,2022-08-11,811.98,212
2417,2022-05-31,2023-05-31,1454.8,315
2418,2020-05-11,2020-06-10,174.84,178
2419,2023-03-10,2023-06-08,207.09,237
2420,2021-11-19,2022-11-19,1236.4,316
2421,2021-10-06,2021-11-05,2256.56,485
2422,2020-09-27,2021-09-27,606.69,168
2423,2022-07-02,2023-07-02,744.4,163
2424,2022-07-09,2023-07-09,2996.92,403
2425,2020-07-23,2020-08-22,1826.4,94
2426,2022-02-08,2022-03-10,2542.96,477
2427,2022-01-03,2022-02-02,2917.16,354
2428,2021-07-19,2022-07-19,2480.53,335
2429,2021-05-20,2022-05-20,133.3,32
2430,2023-07-02,2023-08-01,1102.54,372
2431,2021-01-09,2021-04-09,2581.06,11
2432,2021-05-22,2021-06-21,2660.24,331
2433,2020-02-15,2021-02-14,666.65,310
2434,2022-02-16,2023-02-16,2460.05,265
2435,2022-01-14,2023-01-14,390.93,279
2436,2020-07-17,2020-10-15,482.93,240
2437,2023-06-10,2023-07-10,2677.68,102
2438,2021-03-22,2022-03-22,732.34,471
2439,2023-12-17,2024-03-16,1302.86,403
2440,2023-11-18,2023-12-18,2631.92,140
2441,2022-10-14,2023-01-12,1658.44,51
2442,2020-11-13,2021-11-13,1322.18,191
2443,2021-07-18,2021-08-17,2220.72,237
2444,2023-12-22,2024-01-21,699.82,277
2445,2022-08-21,2022-11-19,2303.8,468
2446,2021-10-27,2021-11-26,2221.89,293
2447,2020-05-11,2021-05-11,884.84,364
2448,2022-12-18,2023-03-18,364.68,398
2449,2021-01-25,2021-04-25,108.74,504
2450,2023-10-14,2023-11-13,2098.09,500
2451,2022-07-20,2022-10-18,1118.61,263
2452,2022-10-08,2023-10-08,2017.75,483
2453,2023-12-07,2024-01-06,2353.08,425
2454,2021-04-05,2022-04-05,2094.67,121
2455,2021-02-19,2021-03-21,467.06,206
2456,2023-12-24,2024-01-23,2087.92,382
2457,2021-08-06,2022-08-06,2908.72,121
2458,2020-10-22,2021-10-22,2554.51,440
2459,2023-03-02,2023-05-31,2135.47,252
2460,2023-07-29,2023-10-27,2787.13,94
2461,2022-03-30,2023-03-30,2516.22,488
2462,2022-01-31,2023-01-31,2281.87,424
2463,2020-08-30,2020-09-29,491.51,10
2464,2020-03-03,2020-06-01,2881.41,68
2465,2022-01-11,2022-02-10,2856.9,400
2466,2023-10-13,2024-10-12,650.66,457
2467,2022-03-28,2022-04-27,2869.24,228
2468,2023-05-28,2024-05-27,2361.34,357
2469,2020-06-26,2020-09-24,922.18,215
2470,2020-02-10,2020-05-10,2984.66,71
2471,2020-09-04,2020-10-04,2393.73,154
2472,2021-06-23,2021-09-21,1011.01,306
2473,2022-04-19,2022-07-18,1680.12,255
2474,2021-02-27,2021-03-29,1163.39,180
2475,2021-11-28,2022-11-28,2727.31,67
2476,2021-12-03,2022-03-03,2449.87,17
2477,2023-11-11,2024-02-09,2066.56,403
2478,2022-12-12,2023-12-12,422.51,411
2479,2023-11-29,2024-02-27,1267.04,239
2480,2021-10-18,2021-11-17,2510.41,406
2481,2021-03-20,2022-03-20,330.83,185
2482,2021-08-09,2021-09-08,784.73,379
2483,2023-03-30,2024-03-29,399.98,93
2484,2020-07-08,2020-10-06,1004.78,331
2485,2023-05-25,2024-05-24,237.41,51
2486,2022-05-24,2022-08-22,1968.54,484
2487,2023-09-19,2024-09-18,524.4,434
2488,2021-01-14,2021-04-14,669.25,25
2489,2023-01-16,2023-04-16,1764.72,499
2490,2023-11-04,2024-02-02,2728.98,458
2491,2022-06-25,2022-07-25,2915.05,132
2492,2023-03-16,2023-04-15,2114.41,272
2493,2020-10-06,2020-11-05,1195.7,393
2494,2020-09-22,2020-12-21,2436.06,392
2495,2021-10-30,2021-11-29,1620.62,437
2496,2023-04-22,2023-05-22,267.63,287
2497,2023-12-11,2024-03-10,1468.64,39
2498,2023-05-01,2023-05-31,2714.34,428
2499,2023-02-25,2023-03-27,2104.36,462
2500,2022-09-01,2023-09-01,2757.62,295
2501,2023-11-10,2023-12-10,1579.9,81
2502,2023-12-29,2024-03-28,2314.53,500
2503,2021-03-07,2021-06-05,2714.76,336
2504,2021-03-30,2021-04-29,1526.21,54
2505,2020-12-20,2021-01-19,1251.35,26
2506,2020-03-10,2020-04-09,532.87,22
2507,2021-04-07,2021-05-07,2014.6,496
2508,2023-02-08,2023-03-10,2326.6,250
2509,2022-04-12,2022-05-12,257.81,247
2510,2022-11-15,2023-11-15,2369.77,449
2511,2022-09-05,2023-09-05,1484.63,128
2512,2021-03-02,2022-03-02,300.03,156
2513,2022-08-21,2022-09-20,759.28,318
2514,2023-11-06,2024-02-04,2739.79,496
2515,2022-11-08,2023-02-06,2010.96,335
2516,2023-06-24,2024-06-23,2440.43,297
2517,2021-10-22,2022-01-20,903.97,263
2518,2022-05-03,2022-08-01,1585.49,248
2519,2020-09-28,2020-10-28,640.08,180
2520,2020-10-21,2021-10-21,1150.94,252
2521,2023-10-18,2024-01-16,2543.52,37
2522,2023-04-22,2023-07-21,788.88,119
2523,2020-10-16,2020-11-15,673.18,29
2524,2022-10-24,2023-01-22,2890.62,382
2525,2022-03-01,2022-05-30,1557.34,435
2526,2021-06-21,2021-07-21,1707.11,287
2527,2021-09-18,2022-09-18,602.27,114
2528,2022-09-17,2023-09-17,2726.24,169
2529,2023-05-10,2023-08-08,285.95,303
2530,2023-09-12,2023-12-11,507.06,283
2531,2020-02-17,2020-05-17,1380.78,148
2532,2021-10-14,2021-11-13,1259.84,82
2533,2020-12-19,2021-12-19,288.11,197
2534,2022-11-07,2023-02-05,881.28,262
2535,2020-01-01,2020-12-31,1724.62,17
2536,2023-07-18,2023-10-16,1099.99,303
2537,2020-08-18,2020-09-17,1783.83,243
2538,2020-03-09,2020-06-07,1920.07,118
2539,2022-01-28,2023-01-28,901.39,483
2540,2021-04-17,2021-07-16,359.65,151
2541,2020-12-30,2021-01-29,2220.25,341
2542,2023-12-03,2024-01-02,536.65,255
2543,2023-07-03,2023-10-01,2621.19,482
2544,2020-08-04,2021-08-04,1329.71,208
2545,2021-02-13,2021-03-15,2369.33,368
2546,2021-09-24,2021-10-24,2618.44,233
2547,2023-08-06,2024-08-05,2524.28,100
2548,2021-10-13,2021-11-12,2597.96,447
2549,2021-02-21,2021-03-23,2791.06,279
2550,2021-08-30,2022-08-30,2437.63,304
2551,2021-07-22,2021-10-20,1640.1,200
2552,2023-06-24,2023-07-24,2207.49,361
2553,2023-06-19,2024-06-18,2243.27,496
2554,2023-03-16,2024-03-15,1988.16,126
2555,2023-09-23,2023-12-22,214.23,432
2556,2020-04-30,2021-04-30,334.77,291
2557,2022-07-28,2022-08-27,2105.6,133
2558,2020-12-24,2021-01-23,2375.18,325
2559,2022-12-05,2023-03-05,1895.26,314
2560,2021-04-04,2021-05-04,2140.11,8
2561,2023-01-30,2023-04-30,2856.39,60
2562,2023-03-14,2023-04-13,595.77,495
2563,2020-07-23,2021-07-23,102.41,70
2564,2023-12-23,2024-01-22,953.63,85
2565,2022-06-08,2022-07-08,2812.13,480
2566,2023-11-03,2024-11-02,2405.14,114
2567,2022-09-25,2023-09-25,905.73,190
2568,2022-12-21,2023-01-20,2374.38,15
2569,2022-03-07,2023-03-07,1585.62,7
2570,2023-09-26,2024-09-25,604.49,260
2571,2020-03-22,2021-03-22,2971.12,393
2572,2020-03-15,2020-04-14,858.38,182
2573,2023-12-11,2024-03-10,2944.95,288
2574,2020-04-17,2021-04-17,1170.03,483
2575,2020-11-10,2021-11-10,2055.82,225
2576,2021-08-05,2021-11-03,2108.09,481
2577,2021-08-16,2021-09-15,2091.55,294
2578,2022-04-27,2022-07-26,2606.8,452
2579,2020-10-20,2021-10-20,2833.15,337
2580,2023-11-16,2024-02-14,640.33,61
2581,2022-06-14,2023-06-14,2223.29,280
2582,2023-07-19,2023-08-18,2447.15,198
2583,2023-07-23,2024-07-22,1897.24,171
2584,2020-10-21,2020-11-20,1837.96,469
2585,2023-05-06,2023-06-05,1563.64,156
2586,2023-02-25,2024-02-25,432.9,295
2587,2020-08-12,2020-11-10,2113.75,293
2588,2020-12-09,2021-03-09,1305.34,467
2589,2021-08-21,2021-09-20,2569.55,348
